SYMBOL, NAME OF COMPANY, SERIES, FACE VALUE, PAID UP VALUE, MKT LOT, IP RATE, DATE OF LISTING, DATE OF ALLOTMENT, REDEMPTION DATE, REDEMPTION AMT, CONVERSION DATE, CONVERSION AMT, INTEREST PAYMENT DT, ISIN
722AP31A,Andhra Pradesh State,SG,100,100,100,7.22,27-JUL-2020,,06-NOV-2031,,,,,IN1020190311
722AP37,Andhra Pradesh State,SG,100,100,100,7.22,26-FEB-2021,,24-FEB-2037,,,,,IN1020200581
722AP42,Andhra Pradesh State,SG,100,100,100,7.22,07-JAN-2022,,05-JAN-2042,,,,,IN1020210473
722AS29,Assam State,SG,100,100,100,7.22,27-JUL-2020,,20-NOV-2029,,,,,IN1220190103
722AS30,Assam State,SG,100,100,100,7.22,27-JUL-2020,,08-JAN-2030,,,,,IN1220190152
722GA29,Goa State,SG,100,100,100,7.22,27-JUL-2020,,20-NOV-2029,,,,,IN1420190127
722KA35,Karnataka State,SG,100,100,100,7.22,07-JAN-2022,,05-JAN-2035,,,,,IN1920210235
722KA38,Karnataka State,SG,100,100,100,7.22,26-FEB-2021,,24-FEB-2038,,,,,IN1920200590
722KA38A,Karnataka State,SG,100,100,100,7.22,05-MAR-2021,,03-MAR-2038,,,,,IN1920200640
722PN32,Punjab State,SG,100,100,100,7.22,27-JUL-2020,,29-JAN-2032,,,,,IN2820190113
722RJ41,Rajasthan State,SG,100,100,100,7.22,26-FEB-2021,,24-FEB-2041,,,,,IN2920200721
722UP30,Uttar Pradesh State,SG,100,100,100,7.22,27-JUL-2020,,15-JAN-2030,,,,,IN3320190181
723GA32,Goa State,SG,100,100,100,7.23,21-JAN-2022,,19-JAN-2032,,,,,IN1420210172
723KA28,Karnataka State,SG,100,100,100,7.23,27-JUL-2020,,06-NOV-2028,,,,,IN1920190098
723MN32,Manipur State,SG,100,100,100,7.23,21-JAN-2022,,19-JAN-2032,,,,,IN2320210080
723PN31,Punjab State,SG,100,100,100,7.23,05-MAR-2021,,03-MAR-2031,,,,,IN2820200201
723WB30,West Bengal State,SG,100,100,100,7.23,27-JUL-2020,,15-JAN-2030,,,,,IN3420190172
723WB32,West Bengal State,SG,100,100,100,7.23,21-JAN-2022,,19-JAN-2032,,,,,IN3420210244
723WB41,West Bengal State,SG,100,100,100,7.23,26-FEB-2021,,24-FEB-2041,,,,,IN3420200260
724AP33,Andhra Pradesh State,SG,100,100,100,7.24,27-JUL-2020,,15-JAN-2033,,,,,IN1020190428
724AP35,Andhra Pradesh State,SG,100,100,100,7.24,27-JUL-2020,,15-JAN-2035,,,,,IN1020190436
724AP38,Andhra Pradesh State,SG,100,100,100,7.24,07-JAN-2022,,05-JAN-2038,,,,,IN1020210457
724AS30,Assam State,SG,100,100,100,7.24,27-JUL-2020,,29-JAN-2030,,,,,IN1220190178
724AS31,Assam State,SG,100,100,100,7.24,26-FEB-2021,,24-FEB-2031,,,,,IN1220200308
724BR32,Bihar State,SG,100,100,100,7.24,21-JAN-2022,,19-JAN-2032,,,,,IN1320210132
724GJ29,Gujarat State,SG,100,100,100,7.24,27-JUL-2020,,13-NOV-2029,,,,,IN1520190142
724HR29,Haryana State,SG,100,100,100,7.24,27-JUL-2020,,18-MAR-2029,,,,,IN1620190190
724JK36,Jammu & Kashmir State,SG,100,100,100,7.24,05-MAR-2021,,03-MAR-2036,,,,,IN4920200156
724KA37,Karnataka State,SG,100,100,100,7.24,15-MAR-2021,,10-MAR-2037,,,,,IN1920200657
724KA38,Karnataka State,SG,100,100,100,7.24,15-MAR-2021,,10-MAR-2038,,,,,IN1920200665
724RJ36,Rajasthan State,SG,100,100,100,7.24,05-MAR-2021,,03-MAR-2036,,,,,IN2920200747
724TN51,Tamilnadu State,SG,100,100,100,7.24,23-JUL-2021,,20-JUL-2051,,,,,IN3120210130
724TS51,Telangana State,SG,100,100,100,7.24,16-JUL-2021,,14-JUL-2051,,,,,IN4520210092
724UP32,Uttar Pradesh State,SG,100,100,100,7.24,21-JAN-2022,,19-JAN-2032,,,,,IN3320210211
725PN25,Punjab State,SG,100,100,100,7.25,27-JUL-2020,,08-APR-2025,,,,,IN2820200037
725TN27,Tamilnadu State,SG,100,100,100,7.25,27-JUL-2020,,31-MAR-2027,,,,,IN3120190274
725TS28,Telangana State,SG,100,100,100,7.25,27-JUL-2020,,31-MAR-2028,,,,,IN4520190203
725TS41,Telangana State,SG,100,100,100,7.25,05-MAR-2021,,03-MAR-2041,,,,,IN4520200341
725WB41,West Bengal State,SG,100,100,100,7.25,15-MAR-2021,,10-MAR-2041,,,,,IN3420200278
726AS29,Assam State,SG,100,100,100,7.26,27-JUL-2020,,11-DEC-2029,,,,,IN1220190137
726GJ29,Gujarat State,SG,100,100,100,7.26,27-JUL-2020,,11-DEC-2029,,,,,IN1520190159
726GS2029,GOVERNMENT OF INDIA,GS,100,100,1,7.26,15-JAN-2019,,14-JAN-2029,,,,,IN0020180454
726JH27,Jharkhand State,SG,100,100,100,7.26,27-JUL-2020,,11-DEC-2027,,,,,IN3720190021
726UP29,Uttar Pradesh State,SG,100,100,100,7.26,27-JUL-2020,,11-DEC-2029,,,,,IN3320190140
726WB34,West Bengal State,SG,100,100,100,7.26,27-JUL-2020,,20-NOV-2034,,,,,IN3420190123
727AS29,Assam State,SG,100,100,100,7.27,27-JUL-2020,,06-NOV-2029,,,,,IN1220190087
727GS2026,GOVERNMENT OF INDIA,GS,100,100,1,7.27,09-APR-2019,,08-APR-2026,,,,,IN0020190016
727MH30,Maharashtra State,SG,100,100,100,7.27,27-JUL-2020,,15-JAN-2030,,,,,IN2220190101
727MZ33,Mizoram State,SG,100,100,100,7.27,15-MAR-2021,,10-MAR-2033,,,,,IN2520200105
727RJ29,Rajasthan State,SG,100,100,100,7.27,27-JUL-2020,,11-DEC-2029,,,,,IN2920190302
727RJ30,Rajasthan State,SG,100,100,100,7.27,27-JUL-2020,,15-JAN-2030,,,,,IN2920190344
728GJ29,Gujarat State,SG,100,100,100,7.28,27-JUL-2020,,18-DEC-2029,,,,,IN1520190167
728JH36,Jharkhand State,SG,100,100,100,7.28,15-MAR-2021,,10-MAR-2036,,,,,IN3720200069
728JK30,Jammu & Kashmir State,SG,100,100,100,7.28,27-JUL-2020,,15-JAN-2030,,,,,IN1820190149
728KL30,Kerala State,SG,100,100,100,7.28,27-JUL-2020,,15-JAN-2030,,,,,IN2020190186
728SK30,Sikkim State,SG,100,100,100,7.28,27-JUL-2020,,15-JAN-2030,,,,,IN3020190036
728TS35,Telangana State,SG,100,100,100,7.28,14-JAN-2022,,12-JAN-2035,,,,,IN4520210233
728UP29,Uttar Pradesh State,SG,100,100,100,7.28,27-JUL-2020,,13-NOV-2029,,,,,IN3320190124
729AP30,Andhra Pradesh State,SG,100,100,100,7.29,27-JUL-2020,,15-JAN-2030,,,,,IN1020190410
729BR30,Bihar State,SG,100,100,100,7.29,27-JUL-2020,,15-JAN-2030,,,,,IN1320190177
729GA29,Goa State,SG,100,100,100,7.29,27-JUL-2020,,11-DEC-2029,,,,,IN1420190135
729GA29A,Goa State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN1420190143
729KA34,Karnataka State,SG,100,100,100,7.29,14-JAN-2022,,12-JAN-2034,,,,,IN1920210250
729KA36,Karnataka State,SG,100,100,100,7.29,05-MAR-2021,,03-MAR-2036,,,,,IN1920200624
729KA37,Karnataka State,SG,100,100,100,7.29,05-MAR-2021,,03-MAR-2037,,,,,IN1920200632
729KA39,Karnataka State,SG,100,100,100,7.29,15-MAR-2021,,10-MAR-2039,,,,,IN1920200673
729ML29,Meghalaya State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN2420190059
729MP30,Madhya Pradesh State,SG,100,100,100,7.29,27-JUL-2020,,15-JAN-2030,,,,,IN2120190102
729MP35,Madhya Pradesh State,SG,100,100,100,7.29,27-JUL-2020,,18-MAR-2035,,,,,IN2120190193
729NL29,Nagaland State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN2620190040
729TR36,Tripura State,SG,100,100,100,7.29,15-MAR-2021,,10-MAR-2036,,,,,IN3220200064
729UK29,Uttarakhand State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN3620190071
729UP29,Uttar Pradesh State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN3320190157
729WB29,West Bengal State,SG,100,100,100,7.29,27-JUL-2020,,18-DEC-2029,,,,,IN3420190156
72AP30,Andhra Pradesh State,SG,100,100,100,7.2,27-JUL-2020,,27-NOV-2030,,,,,IN1020190360
72AS29,Assam State,SG,100,100,100,7.2,27-JUL-2020,,27-NOV-2029,,,,,IN1220190111
72GA31,Goa State,SG,100,100,100,7.2,26-FEB-2021,,24-FEB-2031,,,,,IN1420200272
72HP35,Himachal Pradesh State,SG,100,100,100,7.2,27-JUL-2020,,08-JAN-2035,,,,,IN1720190090
72JH35,Jharkhand State,SG,100,100,100,7.2,26-FEB-2021,,24-FEB-2035,,,,,IN3720200051
72JK29,Jammu & Kashmir State,SG,100,100,100,7.2,27-JUL-2020,,04-DEC-2029,,,,,IN1820190131
72KA31,Karnataka State,SG,100,100,100,7.2,27-JUL-2020,,05-FEB-2031,,,,,IN1920190163
72KL56,Kerala State,SG,100,100,100,7.2,02-JUL-2021,,30-JUN-2056,,,,,IN2020210091
72ML29,Meghalaya State,SG,100,100,100,7.2,27-JUL-2020,,04-DEC-2029,,,,,IN2420190042
72MZ29,Mizoram State,SG,100,100,100,7.2,27-JUL-2020,,04-DEC-2029,,,,,IN2520190041
72NL29,Nagaland State,SG,100,100,100,7.2,27-JUL-2020,,27-NOV-2029,,,,,IN2620190032
72RJ46,Rajasthan State,SG,100,100,100,7.2,05-MAR-2021,,03-MAR-2046,,,,,IN2920200754
72TN31,Tamilnadu State,SG,100,100,100,7.2,27-JUL-2020,,27-NOV-2031,,,,,IN3120190233
72TS51,Telangana State,SG,100,100,100,7.2,15-MAR-2021,,10-MAR-2051,,,,,IN4520200358
72UP31,Uttar Pradesh State,SG,100,100,100,7.2,26-FEB-2021,,24-FEB-2031,,,,,IN3320200303
72WB30,West Bengal State,SG,100,100,100,7.2,27-JUL-2020,,18-MAR-2030,,,,,IN3420190230
730AS29,Assam State,SG,100,100,100,7.3,27-JUL-2020,,13-NOV-2029,,,,,IN1220190095
730JK29,Jammu & Kashmir State,SG,100,100,100,7.3,27-JUL-2020,,06-NOV-2029,,,,,IN1820190115
730PN31,Punjab State,SG,100,100,100,7.3,27-JUL-2020,,13-NOV-2031,,,,,IN2820190089
730WB29,West Bengal State,SG,100,100,100,7.3,27-JUL-2020,,13-NOV-2029,,,,,IN3420190115
731KA35,Karnataka State,SG,100,100,100,7.31,14-JAN-2022,,12-JAN-2035,,,,,IN1920210268
731PY35,Puducherry - Union Territory,SG,100,100,100,7.31,14-JAN-2022,,12-JAN-2035,,,,,IN3820210067
731TS60,Telangana State,SG,100,100,100,7.31,27-JUL-2020,,15-JAN-2060,,,,,IN4520190153
731WB34,West Bengal State,SG,100,100,100,7.31,27-JUL-2020,,11-DEC-2034,,,,,IN3420190149
732GS2024,GOVERNMENT OF INDIA,GS,100,100,1,7.32,29-JAN-2019,,28-JAN-2024,,,,,IN0020180488
733KA37,Karnataka State,SG,100,100,100,7.33,21-JAN-2022,,19-JAN-2037,,,,,IN1920210284
733KA40,Karnataka State,SG,100,100,100,7.33,21-JAN-2022,,19-JAN-2040,,,,,IN1920210292
733MP42,Madhya Pradesh State,SG,100,100,100,7.33,21-JAN-2022,,19-JAN-2042,,,,,IN2120210058
733TN54,Tamilnadu State,SG,100,100,100,7.33,27-JUL-2020,,04-DEC-2054,,,,,IN3120190241
734TR36,Tripura State,SG,100,100,100,7.34,26-FEB-2021,,24-FEB-2036,,,,,IN3220200056
734TS34,Telangana State,SG,100,100,100,7.34,21-JAN-2022,,19-JAN-2034,,,,,IN4520210241
735CG30,Chattisgarh State,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2030,,,,,IN3520190098
735KA36,Karnataka State,SG,100,100,100,7.35,21-JAN-2022,,19-JAN-2036,,,,,IN1920210276
735KA39,Karnataka State,SG,100,100,100,7.35,26-FEB-2021,,24-FEB-2039,,,,,IN1920200608
735KA40,Karnataka State,SG,100,100,100,7.35,26-FEB-2021,,24-FEB-2040,,,,,IN1920200616
735MP29,Madhya Pradesh State,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2029,,,,,IN2120190235
735PY30,Puducherry - Union Territory,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2030,,,,,IN3820190087
735TS30,Telangana State,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2030,,,,,IN4520190211
735UK30,Uttarakhand State,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2030,,,,,IN3620190154
735WB30,West Bengal State,SG,100,100,100,7.35,27-JUL-2020,,31-MAR-2030,,,,,IN3420190255
737JH31,Jharkhand State,SG,100,100,100,7.37,27-JUL-2020,,18-MAR-2031,,,,,IN3720190054
739TS59,Telangana State,SG,100,100,100,7.39,27-JUL-2020,,11-DEC-2059,,,,,IN4520190146
73HP30,Himachal Pradesh State,SG,100,100,100,7.3,27-JUL-2020,,31-MAR-2030,,,,,IN1720190181
73PN34,Punjab State,SG,100,100,100,7.3,27-JUL-2020,,11-DEC-2034,,,,,IN2820190097
73RJ30,Rajasthan State,SG,100,100,100,7.3,27-JUL-2020,,31-MAR-2030,,,,,IN2920190476
73UP30,Uttar Pradesh State,SG,100,100,100,7.3,27-JUL-2020,,31-MAR-2030,,,,,IN3320190280
743TS54,Telangana State,SG,100,100,100,7.43,27-JUL-2020,,13-NOV-2054,,,,,IN4520190138
745GJ30,Gujarat State,SG,100,100,100,7.45,27-JUL-2020,,24-MAR-2030,,,,,IN1520190225
745RJ30,Rajasthan State,SG,100,100,100,7.45,27-JUL-2020,,24-MAR-2030,,,,,IN2920190468
745UK30,Uttarakhand State,SG,100,100,100,7.45,27-JUL-2020,,24-MAR-2030,,,,,IN3620190147
750AS30,Assam State,SG,100,100,100,7.5,27-JUL-2020,,24-MAR-2030,,,,,IN1220190244
750GA30,Goa State,SG,100,100,100,7.5,27-JUL-2020,,24-MAR-2030,,,,,IN1420190200
750MZ30,Mizoram State,SG,100,100,100,7.5,27-JUL-2020,,24-MAR-2030,,,,,IN2520190074
750TN29,Tamilnadu State,SG,100,100,100,7.5,27-JUL-2020,,15-APR-2029,,,,,IN3120200024
750TS28,Telangana State,SG,100,100,100,7.5,27-JUL-2020,,15-APR-2028,,,,,IN4520200010
757GS2033,GOVERNMENT OF INDIA,GS,100,100,1,7.57,21-MAY-2019,,17-JUN-2033,,,,,IN0020190065
759CG30,Chattisgarh State,SG,100,100,100,7.59,27-JUL-2020,,24-MAR-2030,,,,,IN3520190080
75TR30,Tripura State,SG,100,100,100,7.5,27-JUL-2020,,24-MAR-2030,,,,,IN3220190067
762GS2039,GOVERNMENT OF INDIA,GS,100,100,1,7.62,09-APR-2019,,15-SEP-2039,,,,,IN0020190024
763GS2059,GOVERNMENT OF INDIA,GS,100,100,1,7.63,07-MAY-2019,,17-JUN-2059,,,,,IN0020190057
764AR30,Arunachal Pradesh State,SG,100,100,100,7.64,27-JUL-2020,,15-APR-2030,,,,,IN1120200028
764GA30,Goa State,SG,100,100,100,7.64,27-JUL-2020,,15-APR-2030,,,,,IN1420200025
765TS30,Telangana State,SG,100,100,100,7.65,27-JUL-2020,,15-APR-2030,,,,,IN4520200028
765UP30,Uttar Pradesh State,SG,100,100,100,7.65,27-JUL-2020,,15-APR-2030,,,,,IN3320200014
769GS2043,GOVERNMENT OF INDIA,GS,100,100,1,7.69,02-MAY-2019,,17-JUN-2043,,,,,IN0020190040
76MH30,Maharashtra State,SG,100,100,100,7.6,27-JUL-2020,,15-APR-2030,,,,,IN2220200025
772GS2049,GOVERNMENT OF INDIA,GS,100,100,1,7.72,16-APR-2019,,15-JUN-2049,,,,,IN0020190032
773GJ29,Gujarat State,SG,100,100,100,7.73,27-JUL-2020,,08-APR-2029,,,,,IN1520200016
775TN30,Tamilnadu State,SG,100,100,100,7.75,27-JUL-2020,,08-APR-2030,,,,,IN3120200016
778MH29,Maharashtra State,SG,100,100,100,7.78,27-JUL-2020,,24-MAR-2029,,,,,IN2220190143
780AP33,Andhra Pradesh State,SG,100,100,100,7.8,27-JUL-2020,,31-MAR-2033,,,,,IN1020190584
780HR30,Haryana State,SG,100,100,100,7.8,27-JUL-2020,,24-MAR-2030,,,,,IN1620190208
780KA30,Karnataka State,SG,100,100,100,7.8,27-JUL-2020,,08-APR-2030,,,,,IN1920200012
783MH30,Maharashtra State,SG,100,100,100,7.83,27-JUL-2020,,08-APR-2030,,,,,IN2220200017
785UK30,Uttarakhand State,SG,100,100,100,7.85,27-JUL-2020,,08-APR-2030,,,,,IN3620200011
788GA30,Goa State,SG,100,100,100,7.88,27-JUL-2020,,08-APR-2030,,,,,IN1420200017
788RJ32,Rajasthan State,SG,100,100,100,7.88,27-JUL-2020,,31-MAR-2032,,,,,IN2920190484
790RJ26,Rajasthan State,SG,100,100,100,7.9,27-JUL-2020,,08-APR-2026,,,,,IN2920200028
791KL30,Kerala State,SG,100,100,100,7.91,27-JUL-2020,,08-APR-2030,,,,,IN2020200019
793KA31,Karnataka State,SG,100,100,100,7.93,27-JUL-2020,,08-APR-2031,,,,,IN1920200020
793UP30,Uttar Pradesh State,SG,100,100,100,7.93,27-JUL-2020,,24-MAR-2030,,,,,IN3320190272
795JK30,Jammu & Kashmir State,SG,100,100,100,7.95,27-JUL-2020,,26-MAR-2030,,,,,IN1820190172
798AP31,Andhra Pradesh State,SG,100,100,100,7.98,27-JUL-2020,,08-APR-2031,,,,,IN1020200011
799TS30,Telangana State,SG,100,100,100,7.99,27-JUL-2020,,24-MAR-2030,,,,,IN4520190179
799TS35,Telangana State,SG,100,100,100,7.99,27-JUL-2020,,24-MAR-2035,,,,,IN4520190187
799WB35,West Bengal State,SG,100,100,100,7.99,27-JUL-2020,,24-MAR-2035,,,,,IN3420190248
80NL30,Nagaland State,SG,100,100,100,8,27-JUL-2020,,08-APR-2030,,,,,IN2620200013
810JH32,Jharkhand State,SG,100,100,100,8.1,27-JUL-2020,,31-MAR-2032,,,,,IN3720190062
810KL32,Kerala State,SG,100,100,100,8.1,27-JUL-2020,,08-APR-2032,,,,,IN2020200027
815JK30,Jammu & Kashmir State,SG,100,100,100,8.15,27-JUL-2020,,08-APR-2030,,,,,IN4920200024
831RJ27,Rajasthan State,SG,100,100,100,8.31,27-JUL-2020,,08-APR-2027,,,,,IN2920200036
896KL35,Kerala State,SG,100,100,100,8.96,27-JUL-2020,,08-APR-2035,,,,,IN2020200035
8AR30,Arunachal Pradesh State,SG,100,100,100,8,27-JUL-2020,,08-APR-2030,,,,,IN1120200010
8AS30,Assam State,SG,100,100,100,8,27-JUL-2020,,08-APR-2030,,,,,IN1220200019
8HR30,Haryana State,SG,100,100,100,8,27-JUL-2020,,08-APR-2030,,,,,IN1620200015
8MN30,Manipur State,SG,100,100,100,8,27-JUL-2020,,08-APR-2030,,,,,IN2320200016
91D020222,Government of India,TB,100,100,100,,08-NOV-2021,,02-FEB-2022,,,,,IN002021X348
91D030322,Government of India,TB,100,100,100,,03-DEC-2021,,03-MAR-2022,,,,,IN002021X389
91D070422,Government of India,TB,100,100,100,,07-JAN-2022,,07-APR-2022,,,,,IN002021X470
91D100222,Government of India,TB,100,100,100,,12-NOV-2021,,10-FEB-2022,,,,,IN002021X355
91D100322,Government of India,TB,100,100,100,,10-DEC-2021,,10-MAR-2022,,,,,IN002021X397
91D140422,Government of India,TB,100,100,100,,14-JAN-2022,,14-APR-2022,,,,,IN002021X488
91D170222,Government of India,TB,100,100,100,,22-NOV-2021,,17-FEB-2022,,,,,IN002021X363
91D170322,Government of India,TB,100,100,100,,17-DEC-2021,,17-MAR-2022,,,,,IN002021X405
91D210422,Government of India,TB,100,100,100,,21-JAN-2022,,21-APR-2022,,,,,IN002021X496
91D240222,Government of India,TB,100,100,100,,26-NOV-2021,,24-FEB-2022,,,,,IN002021X371
91D240322,Government of India,TB,100,100,100,,24-DEC-2021,,24-MAR-2022,,,,,IN002021X413
91D270122,Government of India,TB,100,100,100,,29-OCT-2021,,27-JAN-2022,,,,,IN002021X330
91D310322,Government of India,TB,100,100,100,,31-DEC-2021,,31-MAR-2022,,,,,IN002021X421
BRITANNIA,Britannia Industries Limited,N2,30,30,1,8,09-OCT-2019,,28-AUG-2022,,,,,INE216A07052
BRITANNIA,Britannia Industries Limited,N3,29,29,1,5.5,20-JUL-2021,,03-JUN-2024,,,,,INE216A08027
DHANILOANS,Dhani Loans and Services Limited,N3,1000,1000,1,10.4,12-MAR-2019,,08-MAY-2022,,,,,INE614X07043
DHANILOANS,Dhani Loans and Services Limited,N4,1000,1000,1,10.9,12-MAR-2019,,08-MAY-2022,,,,,INE614X07050
DHANILOANS,Dhani Loans and Services Limited,N5,1000,1000,1,0,12-MAR-2019,,08-MAY-2022,,,,,INE614X07068
DHANILOANS,Dhani Loans and Services Limited,N6,1000,1000,1,10.5,12-MAR-2019,,08-MAR-2024,,,,,INE614X07076
DHANILOANS,Dhani Loans and Services Limited,N7,1000,1000,1,11,12-MAR-2019,,08-MAR-2024,,,,,INE614X07084
DHANILOANS,Dhani Loans and Services Limited,N8,1000,1000,1,0,12-MAR-2019,,08-MAR-2024,,,,,INE614X07092
DHANILOANS,Dhani Loans and Services Limited,NC,1000,1000,1,9.95,01-JUL-2019,,27-JUN-2022,,,,,INE614X07159
DHANILOANS,Dhani Loans and Services Limited,ND,1000,1000,1,10.41,01-JUL-2019,,27-JUN-2022,,,,,INE614X07167
DHANILOANS,Dhani Loans and Services Limited,NE,1000,1000,1,0,01-JUL-2019,,27-JUN-2022,,,,,INE614X07175
DHANILOANS,Dhani Loans and Services Limited,NF,1000,1000,1,10.13,01-JUL-2019,,27-JUN-2024,,,,,INE614X07183
DHANILOANS,Dhani Loans and Services Limited,NG,1000,1000,1,10.61,01-JUL-2019,,27-JUN-2024,,,,,INE614X07191
DHANILOANS,Dhani Loans and Services Limited,NH,1000,1000,1,0,01-JUL-2019,,27-JUN-2024,,,,,INE614X07209
DHANILOANS,Dhani Loans and Services Limited,NL,1000,1000,1,9.81,11-SEP-2019,,06-SEP-2022,,,,,INE614X07241
DHANILOANS,Dhani Loans and Services Limited,NM,1000,1000,1,10.27,11-SEP-2019,,06-SEP-2022,,,,,INE614X07258
DHANILOANS,Dhani Loans and Services Limited,NN,1000,1000,1,0,11-SEP-2019,,06-SEP-2022,,,,,INE614X07266
DHANILOANS,Dhani Loans and Services Limited,NO,1000,1000,1,10.04,11-SEP-2019,,06-SEP-2024,,,,,INE614X07274
DHANILOANS,Dhani Loans and Services Limited,NP,1000,1000,1,10.52,11-SEP-2019,,06-SEP-2024,,,,,INE614X07282
DHANILOANS,Dhani Loans and Services Limited,NQ,1000,1000,1,0,11-SEP-2019,,06-SEP-2024,,,,,INE614X07290
ECLFINANCE,ECL Finance Limited,NG,1000,1000,1,9.25,09-AUG-2018,06-AUG-2018,06-AUG-2023,,,,,INE804I075Y4
ECLFINANCE,ECL Finance Limited,NH,1000,1000,1,0,09-AUG-2018,06-AUG-2018,06-AUG-2023,,,,,INE804I076Y2
ECLFINANCE,ECL Finance Limited,NI,1000,1000,1,9.65,09-AUG-2018,06-AUG-2018,06-AUG-2023,,,,,INE804I077Y0
ECLFINANCE,ECL Finance Limited,NJ,1000,1000,1,6.43,09-AUG-2018,06-AUG-2018,06-AUG-2028,,,,,INE804I078Y8
ECLFINANCE,ECL Finance Limited,NK,1000,1000,1,9.85,09-AUG-2018,06-AUG-2018,06-AUG-2028,,,,,INE804I079Y6
ECLFINANCE,ECL Finance Limited,NM,1000,1000,1,10.2,08-JAN-2019,,04-APR-2022,,,,,INE804I075Z1
ECLFINANCE,ECL Finance Limited,NN,1000,1000,1,0,08-JAN-2019,,04-APR-2022,,,,,INE804I076Z9
ECLFINANCE,ECL Finance Limited,NO,1000,1000,1,9.95,08-JAN-2019,,04-JAN-2024,,,,,INE804I077Z7
ECLFINANCE,ECL Finance Limited,NP,1000,1000,1,10.4,08-JAN-2019,,04-JAN-2024,,,,,INE804I078Z5
ECLFINANCE,ECL Finance Limited,NQ,1000,1000,1,0,08-JAN-2019,,04-JAN-2024,,,,,INE804I079Z3
ECLFINANCE,ECL Finance Limited,NR,1000,1000,1,10.15,08-JAN-2019,,05-JAN-2029,,,,,INE804IA7014
ECLFINANCE,ECL Finance Limited,NS,1000,1000,1,10.6,08-JAN-2019,,04-JAN-2029,,,,,INE804IA7022
EHFLNCD,Edelweiss Housing Finance Limited,N5,1000,1000,1,9.57,22-JUL-2016,19-JUL-2016,19-JUL-2026,,,,,INE530L07210
EHFLNCD,Edelweiss Housing Finance Limited,N6,1000,1000,1,10,22-JUL-2016,19-JUL-2016,19-JUL-2026,,,,,INE530L07228
EHFLNCD,Edelweiss Housing Finance Limited,N7,1000,1000,1,0,22-JUL-2016,19-JUL-2016,19-JUL-2026,,,,,INE530L07236
ERFLNCDI,Edelweiss Retail Finance Limited,N3,1000,1000,1,8.65,26-MAR-2018,22-MAR-2018,22-MAR-2023,,,,,INE528S07094
ERFLNCDI,Edelweiss Retail Finance Limited,N4,1000,1000,1,9,26-MAR-2018,22-MAR-2018,22-MAR-2023,,,,,INE528S07102
ERFLNCDI,Edelweiss Retail Finance Limited,N5,1000,1000,1,8.88,26-MAR-2018,22-MAR-2018,22-MAR-2028,,,,,INE528S07110
ERFLNCDI,Edelweiss Retail Finance Limited,N6,1000,1000,1,9.25,26-MAR-2018,22-MAR-2018,22-MAR-2028,,,,,INE528S07128
GS020123C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JAN-2023,,,,,IN000123C017
GS020124C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JAN-2024,,,,,IN000124C015
GS020125C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JAN-2025,,,,,IN000125C012
GS020126C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JAN-2026,,,,,IN000126C010
GS020723C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JUL-2023,,,,,IN000723C014
GS020724C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JUL-2024,,,,,IN000724C012
GS020725C,Government of India,GS,100,100,100,,16-JUN-2021,,02-JUL-2025,,,,,IN000725C019
GS070623C,Government of India,GS,100,100,100,,16-JUN-2021,,07-JUN-2023,,,,,IN000623C016
GS070624C,Government of India,GS,100,100,100,,16-JUN-2021,,07-JUN-2024,,,,,IN000624C014
GS070625C,Government of India,GS,100,100,100,,16-JUN-2021,,07-JUN-2025,,,,,IN000625C011
GS070626C,Government of India,GS,100,100,100,,16-JUN-2021,,07-JUN-2026,,,,,IN000626C019
GS071223C,Government of India,GS,100,100,100,,16-JUN-2021,,07-DEC-2023,,,,,IN001223C014
GS071224C,Government of India,GS,100,100,100,,16-JUN-2021,,07-DEC-2024,,,,,IN001224C012
GS071225C,Government of India,GS,100,100,100,,16-JUN-2021,,07-DEC-2025,,,,,IN001225C019
GS090323C,Government of India,GS,100,100,100,,16-JUN-2021,,09-MAR-2023,,,,,IN000323C013
GS090324C,Government of India,GS,100,100,100,,16-JUN-2021,,09-MAR-2024,,,,,IN000324C011
GS090325C,Government of India,GS,100,100,100,,16-JUN-2021,,09-MAR-2025,,,,,IN000325C018
GS090326C,Government of India,GS,100,100,100,,16-JUN-2021,,09-MAR-2026,,,,,IN000326C016
GS090923C,Government of India,GS,100,100,100,,16-JUN-2021,,09-SEP-2023,,,,,IN000923C010
